Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-09-02 20:57:52,GLD,404.06,0.0,0.0,0,0,0,0
2026-09-02 20:58:52,GLD,404.46,0.0,0.0,0,0,0,0
2026-09-02 20:59:50,GLD,404.31,0.0,0.0,0,0,0,0
2026-09-02 21:00:50,GLD,404.42,0.0,0.0,0,0,0,0
2026-09-02 21:01:51,GLD,404.57,0.0,25.0,0,0,0,0
2026-09-02 21:03:01,GLD,404.69,0.0,0.0,0,0,0,0
2026-09-02 21:04:00,GLD,404.71,0.0,0.0,0,0,0,0
2026-09-02 21:04:56,GLD,404.42,0.0,0.0,0,0,0,0
2026-09-02 21:05:49,GLD,404.41,0.0,0.0,0,0,0,0
2026-09-02 21:06:49,GLD,404.4,0.0,0.0,0,0,0,0
2026-09-02 21:07:49,GLD,404.37,0.0,0.0,0,0,0,0
2026-09-02 21:08:49,GLD,404.48,0.0,0.0,0,0,0,0
2026-09-02 21:09:49,GLD,404.32,0.0,0.0,0,0,0,0
2026-09-02 21:10:49,GLD,404.52,0.0,0.0,0,0,0,0
2026-09-02 21:11:49,GLD,404.43,0.0,0.0,0,0,0,0
2026-09-02 21:12:49,GLD,404.52,0.0,0.0,0,0,0,0
2026-09-02 21:13:49,GLD,404.33,0.0,0.0,0,0,0,0
2026-09-02 21:14:50,GLD,404.39,0.0,0.0,0,0,0,0
2026-09-02 21:15:50,GLD,404.45,0.0,0.0,0,0,0,0
2026-09-02 21:16:51,GLD,404.6,0.0,0.0,0,0,0,0
2026-09-02 21:17:50,GLD,404.33,0.0,0.0,0,0,0,0
2026-09-02 21:18:50,GLD,404.32,0.0,0.0,0,0,0,0
2026-09-02 21:19:50,GLD,404.35,0.0,0.0,0,0,0,0
2026-09-02 21:20:50,GLD,404.36,0.0,0.0,0,0,0,0
2026-09-02 21:21:50,GLD,404.44,0.0,0.0,0,0,0,0
2026-09-02 21:22:49,GLD,404.28,0.0,0.0,0,0,0,0
2026-09-02 21:23:49,GLD,404.17,0.0,0.0,0,0,0,0
2026-09-02 21:24:49,GLD,404.28,0.0,0.0,0,0,0,0
2026-09-02 21:25:48,GLD,404.17,0.0,0.0,0,0,0,0
2026-09-02 21:26:49,GLD,404.14,0.0,0.0,0,0,0,0
2026-09-02 21:27:49,GLD,404.32,0.0,0.0,0,0,0,0
2026-09-02 21:28:49,GLD,404.35,0.0,0.0,0,0,0,0
2026-09-02 21:29:49,GLD,404.44,0.0,0.0,0,0,0,0
2026-09-02 21:30:49,GLD,404.63,0.0,0.0,0,0,0,0
2026-09-02 21:31:49,GLD,404.95,0.0,0.0,0,0,0,0
2026-09-02 21:32:49,GLD,404.84,0.0,0.0,0,0,0,0
2026-09-02 21:33:49,GLD,404.93,0.0,0.0,0,0,0,0
2026-09-02 21:34:49,GLD,404.83,0.0,0.0,0,0,0,0
2026-09-02 21:35:49,GLD,404.81,0.0,0.0,0,0,0,0
2026-09-02 21:36:49,GLD,404.88,0.0,0.0,0,0,0,0
2026-09-02 21:37:49,GLD,405.06,0.0,0.0,0,0,0,0
2026-09-02 21:38:49,GLD,404.99,0.0,0.0,0,0,0,0
2026-09-02 21:39:49,GLD,404.9,0.0,0.0,0,0,0,0
2026-09-02 21:40:49,GLD,404.95,0.0,0.0,0,0,0,0
2026-09-02 21:41:49,GLD,404.85,0.0,0.0,0,0,0,0
2026-09-02 21:42:49,GLD,404.78,0.0,0.0,0,0,0,0
2026-09-02 21:43:49,GLD,404.8,0.0,0.0,0,0,0,0
2026-09-02 21:44:49,GLD,404.68,0.0,0.0,0,0,0,0
2026-09-02 21:45:49,GLD,404.59,0.0,0.0,0,0,0,0
2026-09-02 21:46:49,GLD,404.73,0.0,0.0,0,0,0,0
2026-09-02 21:47:48,GLD,404.79,0.0,0.0,0,0,0,0
2026-09-02 21:48:49,GLD,404.58,0.0,0.0,0,0,0,0
2026-09-02 21:49:49,GLD,404.83,0.0,0.0,0,0,0,0
2026-09-02 21:50:49,GLD,405.15,0.0,0.0,0,0,0,0
2026-09-02 21:51:49,GLD,404.89,0.0,0.0,0,0,0,0
2026-09-02 21:52:49,GLD,405.16,0.0,0.0,0,0,0,0
2026-09-02 21:53:49,GLD,405.1,0.0,0.0,0,0,0,0
2026-09-02 21:54:49,GLD,405.24,0.0,0.0,0,0,0,0
2026-09-02 21:55:49,GLD,405.24,0.0,0.0,0,0,0,0
2026-09-02 21:56:49,GLD,405.27,0.0,0.0,0,0,0,0
2026-09-02 21:57:49,GLD,405.3,0.0,0.0,0,0,0,0
2026-09-02 21:58:49,GLD,405.2,0.0,0.0,0,0,0,0
2026-09-02 21:59:49,GLD,405.22,0.0,0.0,0,0,0,0
2026-09-02 22:00:49,GLD,405.4,0.0,0.0,0,0,0,0
2026-09-02 22:01:49,GLD,405.3,0.0,0.0,0,0,0,0
2026-09-02 22:02:49,GLD,405.28,0.0,0.0,0,0,0,0
2026-09-02 22:03:48,GLD,405.47,0.0,0.0,0,0,0,0
2026-09-02 22:04:49,GLD,405.7,0.0,0.0,0,0,0,0
2026-09-02 22:05:49,GLD,405.71,0.0,0.0,0,0,0,0
2026-09-02 22:06:49,GLD,405.7,0.0,0.0,0,0,0,0
2026-09-02 22:07:49,GLD,405.8,0.0,0.0,0,0,0,0
2026-09-02 22:08:49,GLD,405.74,0.0,0.0,0,0,0,0
2026-09-02 22:09:49,GLD,405.71,0.0,0.0,0,0,0,0
2026-09-02 22:10:49,GLD,405.66,0.0,0.0,0,0,0,0
2026-09-02 22:11:49,GLD,405.72,0.0,0.0,0,0,0,0
2026-09-02 22:12:49,GLD,406.0,0.0,0.0,0,0,0,0
2026-09-02 22:13:49,GLD,406.12,0.0,0.0,0,0,0,0
2026-09-02 22:14:49,GLD,405.94,0.0,0.0,0,0,0,0
2026-09-02 22:15:49,GLD,406.14,0.0,0.0,0,0,0,0
2026-09-02 22:16:49,GLD,406.03,0.0,0.0,0,0,0,0
2026-09-02 22:17:48,GLD,405.86,0.0,0.0,0,0,0,0
2026-09-02 22:18:49,GLD,405.87,0.0,0.0,0,0,0,0
2026-09-02 22:19:49,GLD,405.88,0.0,0.0,0,0,0,0
2026-09-02 22:20:49,GLD,405.8,0.0,0.0,0,0,0,0
2026-09-02 22:21:48,GLD,405.75,0.0,0.0,0,0,0,0
2026-09-02 22:22:49,GLD,405.69,0.0,0.0,0,0,0,0
2026-09-02 22:23:48,GLD,405.79,0.0,0.0,0,0,0,0
2026-09-02 22:24:49,GLD,405.83,0.0,0.0,0,0,0,0
2026-09-02 22:25:49,GLD,405.9,0.0,0.0,0,0,0,0
2026-09-02 22:26:49,GLD,405.97,0.0,0.0,0,0,0,0
2026-09-02 22:27:49,GLD,405.94,0.0,0.0,0,0,0,0
2026-09-02 22:28:49,GLD,406.04,0.0,0.0,0,0,0,0
2026-09-02 22:29:49,GLD,406.22,0.0,0.0,0,0,0,0
2026-09-02 22:30:49,GLD,406.27,0.0,0.0,0,0,0,0
2026-09-02 22:31:48,GLD,406.2,0.0,0.0,0,0,0,0
2026-09-02 22:32:49,GLD,406.33,0.0,0.0,0,0,0,0
2026-09-02 22:33:49,GLD,406.29,0.0,0.0,0,0,0,0
2026-09-02 22:34:49,GLD,406.37,0.0,0.0,0,0,0,0
2026-09-02 22:35:49,GLD,406.3,0.0,0.0,0,0,0,0
2026-09-02 22:36:49,GLD,406.13,0.0,0.0,0,0,0,0
2026-09-02 22:37:48,GLD,406.2,0.0,0.0,0,0,0,0
2026-09-02 22:38:48,GLD,406.2,0.0,0.0,0,0,0,0
2026-09-02 22:39:48,GLD,406.26,0.0,0.0,0,0,0,0
2026-09-02 22:40:49,GLD,406.25,0.0,0.0,0,0,0,0
2026-09-02 22:41:48,GLD,406.18,0.0,0.0,0,0,0,0
2026-09-02 22:42:49,GLD,406.14,0.0,0.0,0,0,0,0
2026-09-02 22:43:48,GLD,406.0,0.0,0.0,0,0,0,0
2026-09-02 22:44:49,GLD,405.93,0.0,0.0,0,0,0,0
2026-09-02 22:45:49,GLD,405.89,0.0,0.0,0,0,0,0
2026-09-02 22:46:49,GLD,405.88,0.0,0.0,0,0,0,0
2026-09-02 22:47:48,GLD,405.78,0.0,0.0,0,0,0,0
2026-09-02 22:48:49,GLD,405.78,0.0,0.0,0,0,0,0
2026-09-02 22:49:48,GLD,405.92,0.0,0.0,0,0,0,0
2026-09-02 22:50:49,GLD,405.98,0.0,0.0,0,0,0,0
2026-09-02 22:51:48,GLD,405.94,0.0,0.0,0,0,0,0
2026-09-02 22:52:49,GLD,405.95,0.0,0.0,0,0,0,0
2026-09-02 22:53:49,GLD,406.07,0.0,0.0,0,0,0,0
2026-09-02 22:54:49,GLD,406.14,0.0,0.0,0,0,0,0
2026-09-02 22:55:49,GLD,406.17,0.0,0.0,0,0,0,0
2026-09-02 22:56:49,GLD,406.34,0.0,0.0,0,0,0,0
2026-09-02 22:57:49,GLD,406.33,0.0,0.0,0,0,0,0
2026-09-02 22:58:49,GLD,406.33,0.0,0.0,0,0,0,0
2026-09-02 22:59:48,GLD,406.39,0.0,0.0,0,0,0,0
2026-09-02 23:00:49,GLD,406.28,0.0,0.0,0,0,0,0
2026-09-02 23:01:48,GLD,406.07,0.0,0.0,0,0,0,0
