Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-09-01 17:50:38,VIX,APPROACHING_GEX_WALL,NEUTRAL,12.2,16.34,16.34,0.0,0.0,,16.34,0.0,0.0,,16.34,0.0,0.0,,16.34,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-01 17:50:38,QQQ,APPROACHING_GEX_WALL,NEUTRAL,13.6,707.69,707.74,0.05,0.0,,707.71,0.02,0.0,,707.69,0.0,0.0,,708.04,0.35,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-01 17:50:38,SPY,APPROACHING_GEX_WALL,NEUTRAL,98.4,761.79,761.85,0.06,0.0,,761.78,-0.01,0.0,,761.81,0.02,0.0,,761.78,-0.01,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.35,TIMEOUT,0,0.0
2026-09-01 17:50:38,ES,APPROACHING_GEX_WALL,NEUTRAL,100.0,7645.75,7645.75,0.0,2651.0,,7645.25,-0.5,21354.0,,7645.5,-0.25,74342.0,,7647.0,1.25,9066.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-01 17:50:38,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2924.7,2924.7,0.0,0.0,,2924.7,0.0,0.0,,2924.6,-0.1,0.0,,2925.1,0.4,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-01 17:50:38,USO,APPROACHING_GEX_WALL,NEUTRAL,100.0,141.11,141.1,-0.01,0.0,,141.11,0.0,0.0,,141.14,0.03,0.0,,141.01,-0.1,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.35,TIMEOUT,0,0.0
2026-09-01 17:50:38,GLD,APPROACHING_GEX_WALL,NEUTRAL,100.0,396.84,396.98,0.14,0.0,,396.85,0.01,0.0,,396.9,0.06,0.0,,397.22,0.38,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-01 17:52:41,QQQ,APPROACHING_GEX_WALL,NEUTRAL,45.6,707.83,707.74,-0.09,0.0,,707.73,-0.1,0.0,,707.61,-0.22,0.0,,707.86,0.03,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-01 17:52:41,SPY,APPROACHING_GEX_WALL,NEUTRAL,86.0,761.89,761.78,-0.11,0.0,,761.78,-0.11,0.0,,761.75,-0.14,0.0,,761.8,-0.09,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.3,0.0,0.35,TIMEOUT,0,0.0
2026-09-01 17:52:41,VIX,APPROACHING_GEX_WALL,NEUTRAL,52.0,16.34,16.34,0.0,0.0,,16.34,0.0,0.0,,16.34,0.0,0.0,,16.34,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.1,0.0,0.55,TIMEOUT,0,0.0
2026-09-01 17:52:41,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2924.9,2924.5,-0.4,0.0,,2924.6,-0.3,0.0,,2924.5,-0.4,0.0,,2924.7,-0.2,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.1,0.0,0.15,TIMEOUT,0,0.0
2026-09-01 17:52:41,ES,APPROACHING_GEX_WALL,NEUTRAL,100.0,7646.75,7645.0,-1.75,2920.0,,7645.0,-1.75,21602.0,,7644.75,-2.0,1240.0,,7645.75,-1.0,8020.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,1.0,-1.155,50.2,0.0,0.4,TIMEOUT,0,0.0
2026-09-01 17:52:42,USO,APPROACHING_GEX_WALL,NEUTRAL,100.0,141.09,141.1,0.01,0.0,,141.11,0.02,0.0,,141.14,0.05,0.0,,141.01,-0.08,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,2.5,0.0,0.35,TIMEOUT,0,0.0
2026-09-01 17:52:42,GLD,APPROACHING_GEX_WALL,NEUTRAL,100.0,396.96,396.98,0.02,0.0,,396.85,-0.11,0.0,,396.78,-0.18,0.0,,397.12,0.16,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,20.5,0.0,0.15,TIMEOUT,0,0.0
2026-09-01 17:54:37,VIX,APPROACHING_GEX_WALL,NEUTRAL,52.3,16.34,16.34,0.0,0.0,,16.34,0.0,0.0,,16.34,0.0,0.0,,16.34,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.1,0.0,0.55,TIMEOUT,0,0.0
