strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
145.0000,0.0000,0.0000,0.0000,2.5000,30.5000,400.0000,812.0000,384.0000
150.0000,0.0000,0.0000,0.0000,17.5000,15.5000,844.0000,2675.0000,1833.0000
155.0000,-0.7917,0.0000,-0.7917,3.0000,3.0000,583.5000,483.5000,-100.0000
160.0000,9.7216,-0.0600,9.7816,17.0000,22.0000,1359.0000,1462.0000,98.0000
165.0000,170.2257,-0.1002,170.3258,10.0000,18.0000,5830.0000,4381.0000,-1457.0000
170.0000,-629.1627,1.2684,-630.4311,16.5000,3.5000,4884.0000,8983.0000,4112.0000
175.0000,838.7487,-0.3370,839.0857,4.0000,5.0000,6543.0000,2850.0000,-3694.0000
180.0000,-449.5851,4.1017,-453.6868,37.0000,39.0000,8129.0000,9320.0000,1189.0000
185.0000,791.1611,-16.4956,807.6567,50.0000,79.0000,4945.5000,3522.5000,-1452.0000
187.5000,-189.5323,-6.0849,-183.4473,404.0000,369.0000,2256.5000,2488.5000,267.0000
190.0000,-6119.0839,139.5413,-6258.6252,380.0000,223.0000,9506.5000,16319.5000,6970.0000
192.5000,1302.0139,-6.3108,1308.3247,254.5000,252.5000,5123.5000,4035.5000,-1086.0000
195.0000,2516.2187,937.2851,1578.9336,1461.0000,777.0000,13511.0000,12547.0000,-280.0000
197.5000,-6541.3581,1300.9565,-7842.3146,1036.5000,261.5000,4997.5000,9691.5000,5469.0000
200.0000,-6497.8295,-2991.2068,-3506.6227,1600.0000,3102.0000,24064.5000,25982.5000,416.0000
202.5000,4653.2654,66.6524,4586.6130,735.5000,708.5000,8175.0000,6137.0000,-2011.0000
205.0000,-37.3291,841.6700,-878.9992,2581.0000,2240.0000,8661.0000,9128.0000,808.0000
207.5000,2387.4451,671.2445,1716.2007,1983.5000,1733.5000,5116.5000,4421.5000,-445.0000
210.0000,-22806.0719,-4310.0555,-18496.0164,20593.5000,22294.5000,17163.5000,24161.5000,5297.0000
212.5000,-3918.2476,55.0237,-3973.2713,16445.5000,16466.5000,3671.5000,5197.5000,1505.0000
215.0000,-7615.7591,-3513.7255,-4102.0336,17853.0000,19284.0000,2157.0000,3765.0000,177.0000
217.5000,450.4158,2190.5264,-1740.1106,6269.5000,5369.5000,1018.5000,1720.5000,1602.0000
220.0000,-9280.4871,-7842.5351,-1437.9520,29961.0000,33691.0000,1306.5000,1958.5000,-3078.0000
222.5000,3065.8547,3771.8283,-705.9736,8660.0000,6822.0000,546.0000,901.0000,2193.0000
225.0000,-20828.7075,-20725.3236,-103.3838,20923.5000,32185.5000,969.5000,1057.5000,-11174.0000
227.5000,-3283.9840,-1008.8963,-2275.0877,8396.5000,8973.5000,224.5000,1570.5000,769.0000
230.0000,2693.0956,2346.5286,346.5670,31069.0000,28940.0000,593.0000,338.0000,1874.0000
232.5000,944.9461,1200.8274,-255.8812,5473.0000,4466.0000,1435.5000,1653.5000,1225.0000
235.0000,-10912.4712,-10467.0465,-445.4247,12549.0000,23117.0000,15.0000,458.0000,-10125.0000
237.5000,93.6764,80.9623,12.7141,3231.5000,3118.5000,261.5000,252.5000,104.0000
240.0000,1698.2854,1742.7161,-44.4307,23638.0000,20842.0000,310.5000,384.5000,2870.0000
242.5000,147.1776,160.3263,-13.1487,3658.5000,3299.5000,0.0000,20.0000,379.0000
245.0000,173.9097,165.9973,7.9124,3212.5000,2854.5000,16.5000,6.5000,348.0000
247.5000,103.0599,103.0599,0.0000,2656.0000,2280.0000,0.0000,0.0000,376.0000
250.0000,1213.8767,1175.1294,38.7473,12881.0000,9106.0000,77.5000,52.5000,3750.0000
252.5000,-200.6288,-200.6288,0.0000,849.0000,1709.0000,0.0000,0.0000,-860.0000
255.0000,610.2837,607.3541,2.9295,7178.5000,4096.5000,12.0000,5.0000,3075.0000
257.5000,-5.9294,-5.9294,0.0000,1245.5000,1203.5000,0.5000,0.5000,42.0000
260.0000,30.1334,30.1334,0.0000,273.0000,49.0000,0.0000,0.0000,224.0000
265.0000,13.4385,13.4385,0.0000,260.0000,116.0000,0.0000,0.0000,144.0000
270.0000,1.3248,1.3248,0.0000,69.5000,53.5000,0.0000,0.0000,16.0000
275.0000,0.1190,0.1190,0.0000,24.0000,22.0000,0.0000,0.0000,2.0000
280.0000,4.7520,4.7520,0.0000,124.5000,39.5000,0.0000,0.0000,85.0000
