30680.0,0.0,0,0
30670.0,0.0,0,0
30660.0,0.0,0,0
30650.0,0.0,0,0
30640.0,0.0,0,0
30630.0,0.0,0,0
30620.0,0.0,0,0
30610.0,0.0,0,0
30600.0,0.0,0,0
30590.0,0.0,0,0
30580.0,0.0,0,0
30570.0,0.0,0,0
30560.0,0.0,0,0
30550.0,0.0,0,0
30540.0,0.0,0,0
30530.0,0.0,0,0
30520.0,0.0,0,0
30510.0,0.0,0,0
30500.0,0.0,0,0
30490.0,0.0,0,0
30480.0,0.0,0,0
30470.0,0.0,0,0
30460.0,0.0,0,0
30450.0,0.0,0,0
30440.0,0.0,0,0
30430.0,0.0,0,0
30420.0,0.0,0,0
30410.0,0.0,0,0
30400.0,0.0,0,0
30390.0,0.0,0,0
30380.0,0.0,0,0
30370.0,0.0,0,0
30360.0,0.0,0,0
30350.0,0.0,0,0
30340.0,0.0,0,0
30330.0,0.0,0,0
30320.0,0.0,0,0
30310.0,0.0,0,0
30300.0,0.0,0,0
30290.0,0.0,0,0
30280.0,0.0,0,0
30270.0,0.0,0,0
30260.0,0.0,0,0
30250.0,0.0,0,0
30240.0,0.0,0,0
30230.0,-2.4692473425568512e-284,0,0
30220.0,-1.691662195871654e-257,0,0
30210.0,0.0,0,0
30200.0,-9.418511534248632e-208,0,0
30190.0,-2.1331235542241364e-185,0,0
30180.0,-7.499268960946795e-164,0,0
30170.0,-3.9826240542433786e-144,0,0
30160.0,-8.710256594265048e-125,0,0
30150.0,-1.3706075068760598e-107,0,0
30140.0,-1.3586420894854918e-91,0,0
30130.0,-1.699514989191537e-75,0,0
30120.0,-1.4677684062732531e-62,0,0
30110.0,-6.361812167983157e-50,0,0
30100.0,-8.432652812428515e-38,0,0
30090.0,-1.2291883747948708e-27,0,0
30080.0,-3.7832401352413417e-19,0,0
30070.0,-2.772864831965066e-11,0,0
30060.0,-0.00011722115180537927,0,0
30050.0,3.712416153567628e-287,0,0
30040.0,2.1401510647145747e-71,0,0
30030.0,1.1944697463571184e-17,0,0
30020.0,-2003894361.667436,0,0
30010.0,-545924193.4695826,0,0
30000.0,4722973937.380336,0,0
29990.0,5.6120600309222624e-101,0,0
29980.0,4.1109507641593935e-138,0,0
29970.0,2.6161766536965237e-180,0,0
29960.0,7.781339847903625e-10,0,0
29950.0,0.0,0,0
29940.0,3.6249616448820854e-160,0,0
29930.0,1.0263211146959914e-147,0,0
29920.0,4.136507640921943e-219,0,0
29910.0,2.7639844982266455e-240,0,0
29900.0,1.0033663723711498e-73,0,0
29890.0,1.1113743300590923e-230,0,0
29880.0,2.6796145674475126e-299,0,0
29870.0,0.0,0,0
29860.0,1.4148253879557147e-259,0,0
29850.0,0.0,0,0
29840.0,0.0,0,0
29830.0,0.0,0,0
29820.0,0.0,0,0
29810.0,0.0,0,0
29800.0,0.0,0,0
29790.0,0.0,0,0
29780.0,0.0,0,0
29770.0,0.0,0,0
29760.0,0.0,0,0
29750.0,0.0,0,0
29740.0,0.0,0,0
29730.0,0.0,0,0
29720.0,0.0,0,0
29710.0,0.0,0,0
29700.0,0.0,0,0
29690.0,0.0,0,0
29680.0,0.0,0,0
29670.0,0.0,0,0
29660.0,0.0,0,0
29650.0,0.0,0,0
29640.0,0.0,0,0
29630.0,0.0,0,0
29620.0,0.0,0,0
29610.0,0.0,0,0
29600.0,0.0,0,0
29590.0,0.0,0,0
29580.0,0.0,0,0
29570.0,0.0,0,0
29560.0,0.0,0,0
29550.0,0.0,0,0
29540.0,0.0,0,0
29530.0,0.0,0,0
29520.0,0.0,0,0
29510.0,0.0,0,0
29500.0,0.0,0,0
29490.0,0.0,0,0
29480.0,0.0,0,0
29470.0,0.0,0,0
29460.0,0.0,0,0
29450.0,0.0,0,0
29440.0,0.0,0,0
29430.0,0.0,0,0
29420.0,0.0,0,0
29410.0,0.0,0,0
29400.0,0.0,0,0
29390.0,0.0,0,0
29380.0,0.0,0,0
29370.0,0.0,0,0
29360.0,0.0,0,0
29350.0,0.0,0,0
29340.0,0.0,0,0
29330.0,0.0,0,0
29320.0,0.0,0,0
29310.0,0.0,0,0
29300.0,0.0,0,0
29290.0,0.0,0,0
29280.0,0.0,0,0
29270.0,0.0,0,0
29260.0,0.0,0,0
29250.0,0.0,0,0
29240.0,0.0,0,0
29230.0,0.0,0,0
29220.0,0.0,0,0
29210.0,0.0,0,0
29200.0,0.0,0,0
29190.0,0.0,0,0
29180.0,0.0,0,0
