6110,00.00
6105,00.00
6100,00.00
6095,00.00
6090,00.00
6085,00.00
6080,00.00
6075,00.00
6070,00.00
6065,00.00
6060,00.00
6055,00.00
6050,00.00
6045,00.00
6040,00.00
6035,00.00
6030,00.00
6025,00.00
6020,00.00
6015,00.00
6010,00.00
6005,00.00
6000,00.00
5995,00.00
5990,00.00
5985,00.00
5980,00.00
5975,00.00
5970,00.00
5965,00.00
5960,00.00
5955,00.00
5950,00.00
5945,00.00
5940,00.00
5935,00.00
5930,00.00
5925,00.00
5920,00.00
5915,00.00
5910,00.00
5905,00.00
5900,00.00
5895,00.00
5890,00.00
5885,00.00
