Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-08-23 19:29:28,VIX,APPROACHING_GEX_WALL,NEUTRAL,12.1,15.13,15.13,0.0,0.0,,15.13,0.0,0.0,,15.13,0.0,0.0,,15.13,0.0,11.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.55,TIMEOUT,0,0.0
2026-08-23 19:29:28,QQQ,APPROACHING_GEX_WALL,NEUTRAL,15.2,712.54,712.36,-0.18,0.0,,712.75,0.21,0.0,,714.09,1.55,0.0,,713.99,1.45,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-08-23 19:29:28,SPY,APPROACHING_GEX_WALL,NEUTRAL,17.6,765.47,765.37,-0.1,0.0,,765.42,-0.05,0.0,,766.22,0.75,0.0,,766.31,0.84,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.55,TIMEOUT,0,0.0
2026-08-23 19:29:28,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7674.37,7674.37,0.0,48719.0,,7674.37,0.0,79065.0,,7674.37,0.0,140696.0,,7674.37,0.0,74037.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.35,TIMEOUT,0,0.0
2026-08-23 19:29:29,USO,APPROACHING_GEX_WALL,NEUTRAL,39.5,133.61,133.55,-0.06,0.0,,133.22,-0.39,0.0,,133.42,-0.19,0.0,,132.3,-1.31,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,7.0,0.0,0.6,TIMEOUT,0,0.0
2026-08-23 19:29:29,GLD,APPROACHING_GEX_WALL,NEUTRAL,100.0,422.28,422.7,0.42,0.0,,422.55,0.27,0.0,,423.71,1.43,0.0,,423.31,1.03,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,22.0,0.0,0.4,TIMEOUT,0,0.0
2026-08-23 19:29:29,NQ,APPROACHING_GEX_WALL,NEUTRAL,100.0,29356.25,29347.25,-9.0,4645.0,,29363.75,7.5,13580.0,,29420.0,63.75,8810.0,,29415.0,58.75,3940.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.15,TIMEOUT,0,0.0
2026-08-23 19:31:27,VIX,APPROACHING_GEX_WALL,NEUTRAL,51.9,15.13,15.13,0.0,0.0,,15.13,0.0,0.0,,15.13,0.0,0.0,,15.13,0.0,11.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-08-23 19:31:27,QQQ,APPROACHING_GEX_WALL,NEUTRAL,44.0,712.29,712.52,0.23,0.0,,712.63,0.34,0.0,,714.34,2.05,0.0,,713.7,1.41,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,21.0,0.0,0.15,TIMEOUT,0,0.0
2026-08-23 19:31:27,SPY,APPROACHING_GEX_WALL,NEUTRAL,15.1,765.37,765.47,0.1,0.0,,765.38,0.01,0.0,,766.49,1.12,0.0,,766.2,0.83,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,21.4,0.0,0.55,TIMEOUT,0,0.0
2026-08-23 19:31:27,SPX,APPROACHING_GEX_WALL,NEUTRAL,52.5,7674.37,7674.37,0.0,72616.0,,7674.37,0.0,83093.0,,7674.37,0.0,139633.0,,7674.37,0.0,77864.0,,,,DEALER_LONG_GAMMA,POSITIVE,0.3249,1.155,25.1,20.0,0.2,TIMEOUT,0,0.0
2026-08-23 19:31:27,USO,APPROACHING_GEX_WALL,NEUTRAL,21.8,133.56,133.58,0.02,0.0,,133.32,-0.24,0.0,,132.88,-0.68,0.0,,132.43,-1.13,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.6,TIMEOUT,0,0.0
2026-08-23 19:31:27,GLD,APPROACHING_GEX_WALL,NEUTRAL,100.0,422.66,422.61,-0.05,0.0,,422.43,-0.23,0.0,,424.85,2.19,0.0,,422.81,0.15,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.4,TIMEOUT,0,0.0
