Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-09-21 05:43:10,VIX,APPROACHING_GEX_WALL,NEUTRAL,12.1,14.87,14.87,0.0,196.0,,14.88,0.01,0.0,,14.89,0.02,0.0,,14.81,-0.06,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-21 05:43:10,SPX,ZERO_PROXIMITY_RESISTANCE,BEARISH,35.8,7650.5,7650.5,0.0,253102.0,0,7650.5,0.0,105611.0,0,7650.5,0.0,174760.0,0,7650.5,0.0,139547.0,0,0.0,0.0,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,22.0,0.0,0.35,TIMEOUT,0,-0.0
2026-09-21 05:43:10,USO,PINNING_RISK,BULLISH,9.9,149.61,149.59,-0.02,0.0,0,149.64,0.03,0.0,1,150.48,0.87,0.0,1,150.25,0.64,0.0,1,-0.16,1.04,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.8,TIMEOUT,1,0.128
2026-09-21 05:43:10,NDX,ZERO_PROXIMITY_RESISTANCE,BEARISH,49.3,29644.17,29644.17,0.0,0.0,0,29644.17,0.0,0.0,0,29644.17,0.0,0.0,0,29644.17,0.0,0.0,0,0.0,0.0,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.15,TIMEOUT,0,-0.0
2026-09-21 05:43:10,NQ,APPROACHING_GEX_WALL,NEUTRAL,100.0,30251.0,30253.25,2.25,6810.0,,30244.0,-7.0,8835.0,,30230.25,-20.75,21495.0,,30229.5,-21.5,4255.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-21 05:43:10,NQ,VIX_REGIME_CONFIRM,BULLISH,48.1,30251.0,30253.25,2.25,6810.0,1,30244.0,-7.0,8835.0,0,30230.25,-20.75,21495.0,0,30229.5,-21.5,4255.0,0,-29.0,4.25,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,-0.717
2026-09-21 05:43:10,NQ,SWEEP_ACCELERATION,NEUTRAL,100.0,30251.0,30253.25,2.25,6810.0,,30244.0,-7.0,8835.0,,30230.25,-20.75,21495.0,,30229.5,-21.5,4255.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-21 05:45:08,VIX,APPROACHING_GEX_WALL,NEUTRAL,51.9,14.87,14.89,0.02,196.0,,14.89,0.02,0.0,,14.87,0.0,0.0,,14.81,-0.06,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-21 05:45:08,USO,CHARM_CASCADE,NEUTRAL,21.0,149.62,149.48,-0.14,0.0,,150.09,0.47,0.0,,150.46,0.84,0.0,,150.06,0.44,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.8,TIMEOUT,0,0.0
2026-09-21 05:45:08,NQ,APPROACHING_GEX_WALL,NEUTRAL,100.0,30252.25,30249.75,-2.5,1625.0,,30242.25,-10.0,1605.0,,30232.5,-19.75,14190.0,,30239.5,-12.75,7215.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,-1.0,-1.155,50.2,30.0,0.0,TIMEOUT,0,0.0
