Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-07-26 17:34:25,VIX,APPROACHING_GEX_WALL,NEUTRAL,12.1,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:34:25,SPY,APPROACHING_GEX_WALL,NEUTRAL,16.0,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:34:25,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,35.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:34:25,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2969.5,2969.2,-0.3,0.0,,2967.4,-2.1,0.0,,2966.5,-3.0,0.0,,2970.4,0.9,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:36:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,64.3,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.4,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:36:24,SPY,APPROACHING_GEX_WALL,NEUTRAL,15.1,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,5.8,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:36:24,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,12.3,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:36:24,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2969.5,2968.7,-0.8,0.0,,2968.3,-1.2,0.0,,2968.0,-1.5,0.0,,2970.8,1.3,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.3,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:38:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,64.6,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.1,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:38:24,SPY,APPROACHING_GEX_WALL,NEUTRAL,15.9,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,5.8,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:38:24,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,13.5,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:38:24,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2969.6,2968.3,-1.3,0.0,,2968.8,-0.8,0.0,,2967.5,-2.1,0.0,,2970.9,1.3,880.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.6,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:40:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,64.9,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.1,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:40:24,SPY,APPROACHING_GEX_WALL,NEUTRAL,16.0,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,5.4,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:40:24,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,12.2,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:40:24,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2969.0,2967.8,-1.2,0.0,,2968.5,-0.5,0.0,,2969.0,0.0,0.0,,2970.8,1.8,880.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.2,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:42:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,65.1,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.1,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:42:24,SPY,APPROACHING_GEX_WALL,NEUTRAL,16.2,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,5.6,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:42:24,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,12.1,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:42:24,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2968.6,2967.6,-1.0,0.0,,2968.4,-0.2,0.0,,2969.2,0.6,0.0,,2972.7,4.1,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.1,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:44:24,SPY,APPROACHING_GEX_WALL,NEUTRAL,16.3,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:44:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,65.2,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:44:24,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,0.3,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:44:24,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2968.4,2967.4,-1.0,0.0,,2968.4,0.0,0.0,,2970.8,2.4,220.0,,2972.8,4.4,880.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.2,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:46:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,65.4,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:46:24,SPY,APPROACHING_GEX_WALL,NEUTRAL,16.5,738.85,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,738.85,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-26 17:46:24,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7411.98,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,7411.98,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,0.3,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:46:24,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2967.7,2968.3,0.6,0.0,,2967.5,-0.2,0.0,,2971.9,4.2,220.0,,2972.7,5.0,1524.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.4,0.0,0.15,TIMEOUT,0,0.0
2026-07-26 17:48:24,VIX,APPROACHING_GEX_WALL,NEUTRAL,65.5,18.58,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,18.58,0.0,0.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
