22050,00.00
22025,00.00
22000,00.00
21975,00.00
21950,00.00
21925,00.00
21900,00.00
21875,00.00
21850,00.00
21825,00.00
21800,00.00
21775,00.00
21750,00.00
21725,00.00
21700,00.00
21675,00.00
21650,00.00
21625,00.00
21600,00.00
21575,00.00
21550,00.00
21525,00.00
21500,00.00
21475,00.00
21450,00.00
21425,00.00
21400,00.00
21375,00.00
21350,00.00
21325,00.00
21300,00.00
21275,00.00
21250,00.00
21225,00.00
21200,00.00
21175,00.00
21150,00.00
21125,00.00
21100,00.00
21075,00.00
21050,00.00
21025,00.00
21000,00.00
20975,00.00
20950,00.00
20925,00.00
20900,00.00
20875,00.00
20850,00.00
20825,00.00
20800,00.00
20775,00.00
20750,00.00
