Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-09-15 06:34:23,VIX,APPROACHING_GEX_WALL,NEUTRAL,16.0,17.11,17.1,-0.01,0.0,,17.1,-0.01,0.0,,17.07,-0.04,0.0,,17.08,-0.03,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-15 06:34:23,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7619.98,7619.98,0.0,151536.0,,7619.98,0.0,67938.0,,7619.98,0.0,110500.0,,7619.98,0.0,97151.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-15 06:34:23,SPX,SWEEP_ACCELERATION,NEUTRAL,100.0,7619.98,7619.98,0.0,151536.0,,7619.98,0.0,67938.0,,7619.98,0.0,110500.0,,7619.98,0.0,97151.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-15 06:34:23,NDX,ZERO_PROXIMITY_RESISTANCE,BEARISH,48.9,29127.16,29127.16,0.0,0.0,0,29127.16,0.0,0.0,0,29127.16,0.0,0.0,0,29127.16,0.0,0.0,0,0.0,0.0,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.15,TIMEOUT,0,-0.0
2026-09-15 06:34:23,ES,APPROACHING_GEX_WALL,NEUTRAL,100.0,7676.5,7677.5,1.0,8229.0,,7678.25,1.75,13349.0,,7680.0,3.5,11362.0,,7682.0,5.5,8082.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-15 06:34:23,ES,SWEEP_ACCELERATION,NEUTRAL,100.0,7676.5,7677.5,1.0,8229.0,,7678.25,1.75,13349.0,,7680.0,3.5,11362.0,,7682.0,5.5,8082.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-15 06:34:23,RTY,APPROACHING_GEX_WALL,NEUTRAL,100.0,2909.2,2909.1,-0.1,0.0,,2908.9,-0.3,0.0,,2908.9,-0.3,0.0,,2910.6,1.4,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,15.0,0.0,0.15,TIMEOUT,0,0.0
2026-09-15 06:34:23,NQ,APPROACHING_GEX_WALL,NEUTRAL,100.0,29390.75,29396.25,5.5,2822.0,,29407.75,17.0,1540.0,,29409.25,18.5,45050.0,,29412.0,21.25,12334.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-15 06:34:23,NQ,SWEEP_ACCELERATION,NEUTRAL,100.0,29390.75,29396.25,5.5,2822.0,,29407.75,17.0,1540.0,,29409.25,18.5,45050.0,,29412.0,21.25,12334.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,29.0,0.0,0.55,TIMEOUT,0,0.0
2026-09-15 06:35:23,NQ,VIX_REGIME_CONFIRM,BULLISH,35.4,29409.25,29396.25,-13.0,3308.0,0,29414.0,4.75,3340.0,1,29415.5,6.25,29835.0,1,29425.0,15.75,12357.0,1,-13.75,27.5,DEALER_SHORT_GAMMA,NEGATIVE,1.0,0.0,35.0,0.0,0.0,TIMEOUT,1,0.525
2026-09-15 06:36:23,VIX,APPROACHING_GEX_WALL,NEUTRAL,16.2,17.08,17.11,0.03,0.0,,17.06,-0.02,30.0,,17.07,-0.01,0.0,,17.0,-0.08,352.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,3.3,0.0,0.55,TIMEOUT,0,0.0
2026-09-15 06:36:23,SPX,APPROACHING_GEX_WALL,NEUTRAL,100.0,7619.98,7619.98,0.0,158237.0,,7619.98,0.0,87970.0,,7619.98,0.0,78216.0,,7619.98,0.0,340669.0,,,,DEALER_LONG_GAMMA,POSITIVE,0.7203,1.155,25.7,50.0,0.0,TIMEOUT,0,0.0
2026-09-15 06:36:23,ES,APPROACHING_GEX_WALL,NEUTRAL,100.0,7679.0,7677.5,-1.5,2187.0,,7680.5,1.5,243.0,,7681.0,2.0,53175.0,,7686.0,7.0,7462.0,,,,DEALER_SHORT_GAMMA,NEGATIVE,1.0,-1.155,65.0,30.0,0.0,TIMEOUT,0,0.0
2026-09-15 06:36:23,ES,VIX_REGIME_CONFIRM,BULLISH,45.6,7679.0,7677.5,-1.5,2187.0,0,7680.5,1.5,243.0,1,7681.0,2.0,53175.0,1,7686.0,7.0,7462.0,1,-2.0,7.0,DEALER_SHORT_GAMMA,NEGATIVE,1.0,-1.155,65.0,30.0,0.0,TIMEOUT,1,0.875
2026-09-15 06:36:23,NQ,APPROACHING_GEX_WALL,NEUTRAL,100.0,29407.25,29396.5,-10.75,260.0,,29418.0,10.75,5460.0,,29420.25,13.0,22355.0,,29428.75,21.5,18357.0,,,,DEALER_LONG_GAMMA,POSITIVE,-0.4172,1.155,40.8,0.0,0.0,TIMEOUT,0,0.0
