Time,Activo,Signal,Direction,QualityScore,SPOT_at_signal,SPOT_5m,Move_5m,VolExp_5m,Win_5m,SPOT_15m,Move_15m,VolExp_15m,Win_15m,SPOT_30m,Move_30m,VolExp_30m,Win_30m,SPOT_1h,Move_1h,VolExp_1h,Win_1h,MAE,MFE,Regime,GammaRegime,FlowImbalance,VelocityZscore,DealerStress,AbsorptionScore,PinProbability,BarrierHit,Win_barrier,R_realized
2026-07-05 19:40:03,VIX,APPROACHING_GEX_WALL,NEUTRAL,12.0,15.81,15.81,0.0,0.0,,15.81,0.0,0.0,,15.81,0.0,0.0,,15.81,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-05 19:40:03,QQQ,APPROACHING_GEX_WALL,NEUTRAL,19.5,721.76,722.16,0.4,0.0,,722.27,0.51,0.0,,721.49,-0.27,0.0,,719.91,-1.85,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-05 19:40:03,QQQ,SWEEP_ACCELERATION,NEUTRAL,19.5,721.76,722.16,0.4,0.0,,722.27,0.51,0.0,,721.49,-0.27,0.0,,719.91,-1.85,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-05 19:40:03,SPY,APPROACHING_GEX_WALL,NEUTRAL,19.4,748.66,748.77,0.11,0.0,,748.85,0.19,0.0,,748.4,-0.26,0.0,,748.09,-0.57,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-05 19:40:03,SPY,SWEEP_ACCELERATION,NEUTRAL,19.4,748.66,748.77,0.11,0.0,,748.85,0.19,0.0,,748.4,-0.26,0.0,,748.09,-0.57,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.55,TIMEOUT,0,0.0
2026-07-05 19:40:03,SPX,ZERO_PROXIMITY_RESISTANCE,BEARISH,41.8,7483.24,7483.24,0.0,294712.0,0,7483.24,0.0,213502.0,0,7483.24,0.0,105433.0,0,7483.24,0.0,62207.0,0,0.0,0.0,DEALER_SHORT_GAMMA,NEGATIVE,0.0,0.0,0.0,0.0,0.15,TIMEOUT,0,-0.0
2026-07-05 19:40:03,ES,SWEEP_ACCELERATION,NEUTRAL,100.0,7565.25,7566.25,1.0,24735.0,,7567.5,2.25,26311.0,,7562.75,-2.5,11212.0,,7560.0,-5.25,7560.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,14.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-05 19:40:03,NDX,VIX_REGIME_CONFIRM,BULLISH,54.9,29329.21,29329.21,0.0,0.0,0,29329.21,0.0,0.0,0,29329.21,0.0,0.0,0,29329.21,0.0,0.0,0,0.0,0.0,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-05 19:40:03,NDX,SWEEP_ACCELERATION,NEUTRAL,100.0,29329.21,29329.21,0.0,0.0,,29329.21,0.0,0.0,,29329.21,0.0,0.0,,29329.21,0.0,0.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.15,TIMEOUT,0,0.0
2026-07-05 19:40:03,NQ,SWEEP_ACCELERATION,NEUTRAL,100.0,29917.0,29933.75,16.75,26740.0,,29936.5,19.5,20170.0,,29904.25,-12.75,18930.0,,29837.75,-79.25,84385.0,,,,DEALER_LONG_GAMMA,NEGATIVE,0.0,0.0,20.0,0.0,0.15,TIMEOUT,0,0.0
